sample_id,Contig_ID,Contig_length,MEGARes group,MGE gene,Distance,Occurences,ARG_position,MGE_position,Low_Coverage_Flag,LowCov_ARG_Pct,LowCov_MGE_Pct
SRR13712920,NODE_1006_length_35563_cov_1.575573,35563,RRS,gene:plasmid:125194,38,1,,34808:34879,None,,0
SRR13712920,NODE_6241_length_5705_cov_56.260846,5705,TET16S,gene:plasmid:139560,154,1,,2039:2115,None,,0
SRR13712920,NODE_6241_length_5705_cov_56.260846,5705,TET16S,gene:plasmid:125194,280,1,,2165:2235,None,,0
SRR13712920,NODE_21571_length_1880_cov_4.801483,1880,RRS,gene:plasmid:139560,459,1,,1460:1536,None,,0
SRR13712920,NODE_8180_length_4451_cov_0.884135,4451,MLS23S,gene:plasmid:139560,563,1,,495:571,None,,0
SRR13712920,NODE_13664_length_2805_cov_4.431665,2805,MLS23S,gene:plasmid:139560,263,1,,75:151,None,,0
SRR13712920,NODE_14886_length_2611_cov_6.389291,2611,A16S,gene:plasmid:117290,170,1,,1532:1586,None,,0
SRR13712920,NODE_14886_length_2611_cov_6.389291,2611,A16S,gene:plasmid:131181,292,1,,1654:1725,None,,0
SRR13844379,NODE_394_length_30650_cov_11.189660,30650,RPOB,gene:plasmid:123887,76,4,,4659:8756,None,,0
SRR13844379,NODE_25_length_237177_cov_8.511474,237177,GLPT,gene:plasmid:134726,202905,2,,2864:2940,None,,0
SRR13844379,NODE_346_length_34329_cov_3.815479;NODE_691_length_15382_cov_20.449885,34329,FECD,gene:plasmid:156052,1952,2,,,None,,
SRR13844379,NODE_1_length_472089_cov_9.990590,472089,PSTS,gene:plasmid:21818,457600,1,11028:12069,469669:471417,Low ARG,0.58,0
SRR13844379,NODE_4_length_419779_cov_10.427521,419779,GYRB,gene:plasmid:86276,110251,1,,117140:118345,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:proph:163818,56089,1,0.757638889,57180:59463,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:plasmid:124575,122703,1,0.757638889,123794:125368,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:plasmid:124311,201713,1,0.757638889,202804:204207,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:plasmid:91802,216173,1,0.757638889,217264:217699,Low MGE,,1.61
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:proph:173936,229215,1,0.757638889,230306:231063,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:proph:175123,229973,1,0.757638889,231064:232416,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:plasmid:146529,351227,1,0.757638889,352318:353747,None,,0
SRR13844379,NODE_5_length_390208_cov_8.549691,390208,OMPA,gene:plasmid:24610,372577,1,0.757638889,373668:375072,None,,0
SRR13844379,NODE_7_length_378857_cov_7.678444,378857,KMRA,gene:plasmid:20177,3782,1,34208:35679,30059:30426,Low MGE,0,72.55
SRR13844379,NODE_7_length_378857_cov_7.678444,378857,KMRA,gene:plasmid:93494,48636,1,34208:35679,84315:86850,Low MGE,0,0.75
SRR13844379,NODE_7_length_378857_cov_7.678444,378857,KMRA,gene:plasmid:155970,94063,1,34208:35679,129742:129995,None,0,0
SRR13844379,NODE_7_length_378857_cov_7.678444,378857,KMRA,gene:plasmid:88436,296061,1,34208:35679,331740:333973,None,0,0
SRR13844379,NODE_7_length_378857_cov_7.678444,378857,KMRA,gene:plasmid:149415,315090,1,34208:35679,350769:352206,None,0,0
SRR13844379,NODE_8_length_378801_cov_8.764555,378801,COPA,gene:proph:173723,219521,1,40478:42958,262479:264731,Low MGE,0,26.59
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:proph:164906,95798,1,158306:159301,62298:62508,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105041,84514,1,158306:159301,73444:73792,Low MGE,0,28.94
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105083,84233,1,158306:159301,73793:74073,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105067,83790,1,158306:159301,74075:74516,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105063,80572,1,158306:159301,77554:77734,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105064,79307,1,158306:159301,77735:78999,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105038,76988,1,158306:159301,80031:81318,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105087,76359,1,158306:159301,81650:81947,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105035,76024,1,158306:159301,81948:82282,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105055,75664,1,158306:159301,82283:82642,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105031,70604,1,158306:159301,87363:87702,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105050,69852,1,158306:159301,87703:88454,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:vir:105044,69155,1,158306:159301,88455:89151,None,0,0
SRR13844379,NODE_14_length_300718_cov_7.799678,300718,ZNUA,gene:plasmid:157415,61606,1,158306:159301,220907:221545,None,0,0
SRR13844379,NODE_18_length_260098_cov_9.342857,260098,KDEA,gene:proph:163818,189215,1,191560:192793,62:2345,None,0,0
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123168,14651,1,39251:40066,54717:55669,Low ARG,37.5,0
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123169,162171,1,39251:40066,202237:202834,Low ARG and MGE,37.5,24.25
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123170,162860,1,39251:40066,202926:203767,Low ARG and MGE,37.5,7.48
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123171,163855,1,39251:40066,203921:205275,Low ARG,37.5,0
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123173,165628,1,39251:40066,205694:206692,Low ARG and MGE,37.5,8.91
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123174,166743,1,39251:40066,206809:208308,Low ARG and MGE,37.5,0.4
SRR13844379,NODE_19_length_256577_cov_4.550778,256577,BACA,gene:plasmid:123175,168320,1,39251:40066,208386:209344,Low ARG,37.5,0
SRR13844379,NODE_21_length_248882_cov_8.479516,248882,PHOB,gene:proph:172517,215366,1,,19206:20457,None,,0
SRR13844379,NODE_21_length_248882_cov_8.479516,248882,PHOB,gene:plasmid:93482,32371,1,,201907:203452,Low MGE,,4.14
SRR13844379,NODE_21_length_248882_cov_8.479516,248882,PHOB,gene:proph:169464,3626,1,,231053:232197,None,,0
SRR13844379,NODE_21_length_248882_cov_8.479516,248882,PHOB,gene:proph:169512,1548,1,,232904:234275,None,,0
SRR13844379,NODE_23_length_242685_cov_7.978401,242685,BCR,gene:plasmid:21818,222269,1,8973:10128,232397:234459,None,0,0
SRR13844379,NODE_25_length_237177_cov_8.511474,237177,GLPT,gene:plasmid:119684,182089,1,,23410:23756,None,,0
SRR13844379,NODE_25_length_237177_cov_8.511474,237177,GLPT,gene:proph:177621,180552,1,,23806:25293,None,,0
SRR13844379,NODE_25_length_237177_cov_8.511474,237177,GLPT,gene:plasmid:91947,148363,1,,48966:57482,Low MGE,,0.08
SRR13844379,NODE_26_length_220068_cov_10.089178,220068,CUID,gene:plasmid:21346,6170,1,141682:143092,133854:135512,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16033,22846,1,74983:75346,98192:99071,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:92147,27391,1,74983:75346,102737:103640,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16027,28295,1,74983:75346,103641:104917,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16026,29572,1,74983:75346,104918:105530,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16025,30185,1,74983:75346,105531:106189,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16029,39554,1,74983:75346,114900:115673,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16031,41494,1,74983:75346,116840:117112,None,0,0
SRR13844379,NODE_28_length_217388_cov_8.528397,217388,KPNE,gene:plasmid:16032,41778,1,74983:75346,117124:118287,None,0,0
SRR13844379,NODE_33_length_191766_cov_9.577195,191766,PTSL,gene:proph:163979,17936,1,,28298:32186,Low MGE,,2.65
SRR13844379,NODE_34_length_187213_cov_9.220973,187213,ACRA,gene:proph:170892,96860,1,21532:22726,119586:121382,None,0,0
SRR13844379,NODE_35_length_186855_cov_7.837759,186855,PHOB,gene:proph:172517,160179,1,,15963:17202,None,,0
SRR13844379,NODE_35_length_186855_cov_7.837759,186855,PHOB,gene:proph:169464,3968,1,,172269:173413,None,,0
SRR13844379,NODE_35_length_186855_cov_7.837759,186855,PHOB,gene:proph:172522,1885,1,,174125:175496,None,,0
SRR13844379,NODE_37_length_183519_cov_8.537662,183519,OXY,gene:proph:176840,95346,1,107102:108037,11219:11756,None,0,0
SRR13844379,NODE_37_length_183519_cov_8.537662,183519,OXY,gene:proph:164876,85378,1,107102:108037,21547:21724,None,0,0
SRR13844379,NODE_37_length_183519_cov_8.537662,183519,OXY,gene:proph:169505,82658,1,107102:108037,22912:24444,None,0,0
SRR13844379,NODE_41_length_180022_cov_8.884599,180022,PTSL,gene:proph:183597,18733,1,,32321:36311,Low MGE,,0.08
SRR13844379,NODE_42_length_179027_cov_9.578273,179027,DSBC,gene:plasmid:24693,15140,1,10876:11586,26726:28003,Low ARG,61.46,0
SRR13844379,NODE_49_length_169573_cov_4.506551,169573,ACRD,gene:proph:183597,20077,1,39623:42737,15509:19546,Low ARG,1.57,0
SRR13844379,NODE_65_length_140635_cov_7.766675,140635,OQXB,gene:plasmid:21240,10211,1,26599:29703,15299:16388,None,0,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164916,61669,1,64739:65864,2613:3070,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164894,60738,1,64739:65864,3206:4001,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164895,59827,1,64739:65864,4018:4912,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164896,59075,1,64739:65864,4914:5664,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164884,51849,1,64739:65864,12293:12890,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164902,41007,1,64739:65864,22736:23732,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164903,39725,1,64739:65864,23733:25014,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164889,38296,1,64739:65864,25018:26443,Low ARG and MGE,1.42,0.42
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164890,37200,1,64739:65864,26513:27539,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164891,36329,1,64739:65864,27645:28410,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164892,35461,1,64739:65864,28497:29278,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164893,35105,1,64739:65864,29279:29634,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164879,34853,1,64739:65864,29673:29886,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164880,34439,1,64739:65864,29889:30300,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164882,34054,1,64739:65864,30302:30685,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164883,33501,1,64739:65864,30686:31238,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164869,33112,1,64739:65864,31239:31627,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164870,32156,1,64739:65864,31650:32583,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164871,31634,1,64739:65864,32610:33105,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164873,27757,1,64739:65864,34081:36982,Low ARG and MGE,1.42,6.13
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164855,27085,1,64739:65864,37191:37654,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164863,16085,1,64739:65864,48234:48654,Low ARG,1.42,0
SRR13844379,NODE_78_length_123269_cov_7.875087,123269,OMP37,gene:proph:164853,14818,1,64739:65864,48832:49921,Low ARG and MGE,1.42,6.88
SRR13844379,NODE_82_length_116612_cov_8.626802,116612,HNS,gene:plasmid:123360,55992,1,73293:73698,16302:17301,None,0,0
SRR13844379,NODE_82_length_116612_cov_8.626802,116612,HNS,gene:plasmid:123361,54955,1,73293:73698,17302:18338,None,0,0
SRR13844379,NODE_82_length_116612_cov_8.626802,116612,HNS,gene:plasmid:22236,53437,1,73293:73698,18339:19856,None,0,0
SRR13844379,NODE_82_length_116612_cov_8.626802,116612,HNS,gene:plasmid:123363,52950,1,73293:73698,19857:20343,None,0,0
SRR13844379,NODE_82_length_116612_cov_8.626802,116612,HNS,gene:plasmid:149415,39066,1,73293:73698,32859:34227,None,0,0
SRR13844379,NODE_83_length_113456_cov_9.245268,113456,ARSBM,gene:plasmid:118383,64284,1,94359:95647,28173:30075,None,0,0
SRR13844379,NODE_86_length_110729_cov_28.619953,110729,ZINT,gene:plasmid:155982,784,1,0.384722222,1338:1983,None,,0
SRR13844379,NODE_108_length_96113_cov_7.316650,96113,GYRBA,gene:plasmid:128355,28122,1,,79683:80319,None,,0
SRR13844379,NODE_126_length_87006_cov_10.508178,87006,CORA,gene:proph:159396,10826,1,52970:53921,64747:66963,Low MGE,0,1.08
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92092,42367,1,43515:44404,172:1148,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92093,42005,1,43515:44404,1180:1510,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92098,38992,1,43515:44404,4154:4523,Low MGE,0,11.62
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92099,38673,1,43515:44404,4536:4842,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92100,38087,1,43515:44404,4861:5428,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92101,37360,1,43515:44404,5429:6155,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92102,35936,1,43515:44404,6156:7579,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88379,35347,1,43515:44404,7580:8168,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92103,34740,1,43515:44404,8190:8775,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88382,33871,1,43515:44404,9458:9644,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88383,33629,1,43515:44404,9667:9886,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88384,33311,1,43515:44404,9887:10204,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92107,32840,1,43515:44404,10270:10675,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92108,32498,1,43515:44404,10724:11017,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92109,32092,1,43515:44404,11024:11423,Low MGE,0,36.25
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92110,29381,1,43515:44404,11494:14134,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88388,28992,1,43515:44404,14135:14523,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92112,28366,1,43515:44404,14524:15149,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92113,27935,1,43515:44404,15150:15580,Low MGE,0,22.74
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92114,26949,1,43515:44404,15581:16566,Low MGE,0,15.31
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92115,26298,1,43515:44404,16578:17217,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88392,24284,1,43515:44404,17275:19231,Low MGE,0,0.2
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92117,24103,1,43515:44404,19262:19412,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92119,23462,1,43515:44404,19726:20053,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92120,22689,1,43515:44404,20073:20826,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88397,22439,1,43515:44404,20827:21076,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88398,21910,1,43515:44404,21077:21605,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88399,21421,1,43515:44404,21650:22094,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88400,20064,1,43515:44404,22095:23451,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:91749,19479,1,43515:44404,23452:24036,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88403,15762,1,43515:44404,26998:27753,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92129,13120,1,43515:44404,28112:30395,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92130,7862,1,43515:44404,30412:35653,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92131,7058,1,43515:44404,35733:36457,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88408,6416,1,43515:44404,36536:37099,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88428,3736,1,43515:44404,39272:39779,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,IncFII_1_pKP91_CP000966,3015,1,43515:44404,40279:40500,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:121461,1117,1,43515:44404,42271:42398,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:91747,7633,1,43515:44404,52037:53243,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:91748,8840,1,43515:44404,53244:54217,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92065,11827,1,43515:44404,56231:57206,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92066,12804,1,43515:44404,57208:57880,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:91786,13539,1,43515:44404,57943:58174,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:121547,13940,1,43515:44404,58344:58523,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92068,15251,1,43515:44404,59655:60432,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:91784,16029,1,43515:44404,60433:60653,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92070,16258,1,43515:44404,60662:61082,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92071,16679,1,43515:44404,61083:61903,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92072,18071,1,43515:44404,62475:62964,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92073,18602,1,43515:44404,63006:63513,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92074,19151,1,43515:44404,63555:63747,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92075,19530,1,43515:44404,63934:64189,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92076,19819,1,43515:44404,64223:64541,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88353,20932,1,43515:44404,65336:65879,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88354,21523,1,43515:44404,65927:66176,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88355,21841,1,43515:44404,66245:68281,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88356,23943,1,43515:44404,68347:68779,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88357,24376,1,43515:44404,68780:69504,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88358,25101,1,43515:44404,69505:69827,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88359,25451,1,43515:44404,69855:70257,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:157676,25928,1,43515:44404,70332:70436,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88361,27287,1,43515:44404,71691:71948,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88362,28728,1,43515:44404,73132:73489,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88363,29145,1,43515:44404,73549:73762,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88364,29368,1,43515:44404,73772:73997,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88365,29673,1,43515:44404,74077:74398,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88366,29995,1,43515:44404,74399:74666,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:88367,30263,1,43515:44404,74667:75080,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92090,31879,1,43515:44404,76283:76580,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92094,32177,1,43515:44404,76581:76792,None,0,0
SRR13844379,NODE_144_length_78334_cov_23.942972,78334,CTX,gene:plasmid:92091,32479,1,43515:44404,76883:77717,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:117823,60442,1,61098:61988,0.455555556,None,0,
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121554,59331,1,61098:61988,841:1767,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:24743,59275,1,61098:61988,1768:1823,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121508,58916,1,61098:61988,1824:2182,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:117818,58349,1,61098:61988,2283:2749,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121507,57426,1,61098:61988,2750:3672,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121506,57181,1,61098:61988,3734:3917,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:19408,56502,1,61098:61988,3993:4596,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:19406,56098,1,61098:61988,4730:5000,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:117738,55470,1,61098:61988,5001:5628,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121583,54485,1,61098:61988,6193:6613,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121582,51762,1,61098:61988,6624:9336,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121397,51038,1,61098:61988,9397:10060,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121398,50151,1,61098:61988,10326:10947,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121399,48430,1,61098:61988,10973:12668,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121400,48107,1,61098:61988,12748:12991,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121401,46359,1,61098:61988,13668:14739,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121585,44267,1,61098:61988,15211:16831,Low MGE,0,3.21
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:117715,41259,1,61098:61988,19543:19839,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121523,39648,1,61098:61988,20854:21450,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121564,37827,1,61098:61988,22987:23271,None,0,0
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121489,36648,1,61098:61988,23272:24450,Low MGE,0,12.64
SRR13844379,NODE_155_length_74054_cov_35.230728,74054,SULII,gene:plasmid:121495,32676,1,61098:61988,27608:28422,None,0,0
